Well,HOAt,Acid ,P,random stuff,,,Well,SMILES, ,,,,,,,,,,,,,,,,,,,,,,SMILES y,MW y,mean_corr_activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K7,55,1,32,12,,71%,K15,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(cccc1)c1-c1nc(cccc2)c2[nH]1, ,,,,,,,,,,,,,,,,,,,,,,CN(C(c1ccccc1)c1ccccc1)C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O,575.11,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K8,41,39,19,1,,32%,K16,CCOC(C(CCC1)CN1C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O)=O, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(c(Cl)c(nc1F)F)c1Cl,576.817,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K9,28,1,48,23,amine,67%,K17,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)NCCc(cc1)cc(Cl)c1Cl, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(cc1)ccc1OCc1ccccc1,577.082,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10,38,10,47,5,,76%,K18,CC(C)(C)N(Cc1ccccc1)C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)NCc(cc1)ccc1Oc1ccccc1,577.082,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K11,39,38,0,23,,0%,K19,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)N1CCOCC1, ,,,,,,,,,,,,,,,,,,,,,,Cc1cc(Br)cc(C)c1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O,577.908,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K12,51,49,0,0,,0%,K2,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(nc1)nc(C(F)(F)F)c1Br, ,,,,,,,,,,,,,,,,,,,,,,CN(Cc(cccc1)c1Br)C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O,577.908,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K13,27,26,0,47,amine,0%,K3,CN(Cc1cc([N+]([O-])=O)ccc1)C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O, ,,,,,,,,,,,,,,,,,,,,,,Cc1cc(NC(CN(CC2C(Nc3cncc4ccccc34)=O)Cc(cc3)c2cc3Cl)=O)cc(C)c1Br,577.908,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K14,29,26,0,45,amine,0%,K4,Oc(c(Cl)cc(NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O)c1)c1Cl, ,,,,,,,,,,,,,,,,,,,,,,CCc(cc(cc1)Br)c1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O,577.908,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K15,48,46,5,1,,10%,K5,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)N1Cc2nnc(C(F)(F)F)n2CC1, ,,,,,,,,,,,,,,,,,,,,,,CC(c(cc1)ccc1Br)NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O,577.908,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K16,59,0,41,0,,100%,K6,OC(CNC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O)c(cc1)ccc1O, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc1ncccc1OCc1ccccc1,578.07,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K17,56,0,42,2,,95%,K7,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)N1CCN(Cc2cc(F)ccc2)CC1, ,,,,,,,,,,,,,,,,,,,,,,CC(C)(C)OC(N(C)C(CC1)CN1C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O)=O,578.111,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K18,52,48,0,0,,0%,K8,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(ccc(F)c1)c1Br, ,,,,,,,,,,,,,,,,,,,,,,C[C@@H](CN(CC1)C(CN(CC2C(Nc3cncc4ccccc34)=O)Cc(cc3)c2cc3Cl)=O)N1C(OC(C)(C)C)=O,578.111,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K19,51,0,47,2,,96%,K9,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc1cc(-c2ccccc2)ccc1, ,,,,,,,,,,,,,,,,,,,,,,C[C@@H](CN(CC1)C(OC(C)(C)C)=O)N1C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O,578.111,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1,45,5,49,1,,89%,L1,CC(C)(C)c(cc1)cc(NC(CN(CC2C(Nc3cncc4ccccc34)=O)Cc(cc3)c2cc3Cl)=O)c1O, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)N(CC1)CCC1c1nc(cccc2)c2[nH]1,579.102,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,25,25,0,50,amine,0%,L10,Cc(cc(c(OC)c1)NC(CN(CC2C(Nc3cncc4ccccc34)=O)Cc(cc3)c2cc3Cl)=O)c1Cl, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(cccc1)c1Sc1ccccc1,579.122,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L3,32,33,0,35,amine,0%,L11,N#Cc(cc1)cc(I)c1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O, ,,,,,,,,,,,,,,,,,,,,,,COc(cc(cc1)NC(CN(CC2C(Nc3cncc4ccccc34)=O)Cc(cc3)c2cc3Cl)=O)c1Br,579.881,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L4,40,0,50,10,,83%,L12,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(cc1)ccc1-c1ccccc1, ,,,,,,,,,,,,,,,,,,,,,,COc(cc(cc1)Br)c1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O,579.881,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L5,49,39,12,0,,24%,L13,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(c(F)cc(Br)c1)c1F, ,,,,,,,,,,,,,,,,,,,,,,COc(ncc(NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O)c1)c1Br,580.869,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L6,31,31,0,38,amine,0%,L14,Cc(nc1Cl)nc(Cl)c1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O, ,,,,,,,,,,,,,,,,,,,,,,COc(c(NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O)c1)ncc1Br,580.869,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L7,37,37,0,26,amine,0%,L15,Cc(cc1[N+]([O-])=O)cc(Br)c1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O, ,,,,,,,,,,,,,,,,,,,,,,CC(N(C)N(C1=O)c2ccccc2)=C1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O,581.074,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L8,39,6,40,15,,66%,L16,OC[C@@H](Cc1ccccc1)NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O, ,,,,,,,,,,,,,,,,,,,,,,COc1c(NC(CN(CC2C(Nc3cncc4ccccc34)=O)Cc(cc3)c2cc3Cl)=O)ncc(Br)n1,581.857,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L9,55,1,44,0,,98%,L17,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)N(CC1)CCN1C(C1CC1)=O, ,,,,,,,,,,,,,,,,,,,,,,Cc1cc(F)cc(Br)c1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O,581.872,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L10,37,37,0,26,,0%,L18,Cc1n[nH]c(NC(CN(CC2C(Nc3cncc4ccccc34)=O)Cc(cc3)c2cc3Cl)=O)c1Br, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)NCc(cc(cc1)F)c1Br,581.872,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L11,25,25,0,50,amine,0%,L19,[O-][N+](c(cc1)ccc1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O)=O, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)NCc(ccc(Br)c1)c1F,581.872,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L12,33,2,44,21,,66%,L2,N#Cc1c(NC(CN(CC2C(Nc3cncc4ccccc34)=O)Cc(cc3)c2cc3Cl)=O)n(-c2ncccc2)nc1, ,,,,,,,,,,,,,,,,,,,,,,Cc(cc(c(F)c1)NC(CN(CC2C(Nc3cncc4ccccc34)=O)Cc(cc3)c2cc3Cl)=O)c1Br,581.872,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L13,35,35,0,30,,0%,L3,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(c(Cl)n1)ccc1Cl, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)N(CC1)CCC1NC(c1ccccc1)=O,582.102,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L14,33,32,0,35,amine,0%,L4,CN(Cc1cccc2ccccc12)C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O, ,,,,,,,,,,,,,,,,,,,,,,CCN(CC1)CCN1c(cc1)ccc1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O,583.134,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L15,25,25,0,50,amine,0%,L5,OCCn1c(ncnc2NC(CN(CC3C(Nc4cncc5ccccc45)=O)Cc(cc4)c3cc4Cl)=O)c2nc1, ,,,,,,,,,,,,,,,,,,,,,,[O-][N+](c(cc1)cc(C(F)(F)F)c1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O)=O,583.953,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L16,52,1,47,0,,98%,L6,COc1c(NC(CN(CC2C(Nc3cncc4ccccc34)=O)Cc(cc3)c2cc3Cl)=O)ncc(Br)n1, ,,,,,,,,,,,,,,,,,,,,,,[O-][N+](c(cc(C(F)(F)F)cc1)c1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O)=O,583.953,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L17,51,2,45,2,,92%,L7,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(ncc(F)c1)c1Br, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(cc(cc1)Cl)c1Br,584.3,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L18,46,,33,21,,61%,L8,Cc(ccc(NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O)c1)c1I, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc1cccc(Cl)c1Br,584.3,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L19,21,19,0,60,amine,0%,L9,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)N(CC1)CCC1c1nc(cccc2)c2[nH]1, ,,,,,,,,,,,,,,,,,,,,,,[O-][N+](c1cccc(N(CC2)CCN2C(CN(CC2C(Nc3cncc4ccccc34)=O)Cc(cc3)c2cc3Cl)=O)c1)=O,585.062,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,59,5,30,6,,73%,M1,OC(CC(C1)C2)(CC1C1)CC12NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O, ,,,,,,,,,,,,,,,,,,,,,,[O-][N+](c(cccc1)c1N(CC1)CCN1C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O)=O,585.062,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M2,49,38,,13,amine,0%,M10,CC(C)(C)c1csc(NC(CN(CC2C(Nc3cncc4ccccc34)=O)Cc(cc3)c2cc3Cl)=O)n1, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)NCC(c1cnccc1)N1CCOCC1,585.106,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3,58,6,32,4,,76%,M11,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(cn1)cc(Br)c1Cl, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(nc1)cc(Cl)c1Br,585.288,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M4,43,31,0,26,,0%,M12,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(cc1)cc(Br)c1F, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc1cc(Cl)cnc1Br,585.288,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M5,41,36,0,23,amine 21%,0%,M13,C[C@@H](CN(CC1)C(CN(CC2C(Nc3cncc4ccccc34)=O)Cc(cc3)c2cc3Cl)=O)N1C(OC(C)(C)C)=O, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(cn1)cc(Br)c1Cl,585.288,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,46,39,0,15,,0%,M14,[O-][N+](c(c1ccccc11)ccc1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O)=O, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(c(Br)c1F)ccc1F,585.835,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M7,45,19,14,22,,25%,M15,CN(CC1)CCN1c(cccc1)c1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(c(F)cc(Br)c1)c1F,585.835,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M8,31,27,0,42,amine,0%,M16,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)NCCc1c(C(F)(F)F)cccc1, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(cc1F)cc(F)c1Br,585.835,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M9,31,69,0,0,,0%,M17,COc1cccc(CNC(CN(CC2C(Nc3cncc4ccccc34)=O)Cc(cc3)c2cc3Cl)=O)c1OC, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(cc(c(F)c1)F)c1Br,585.835,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M10,53,47,0,0,,0%,M18,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)NCc(cc1)cc(Cl)c1F, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(nc1Cl)cnc1Br,586.276,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11,36,31,0,33,amine,0%,M2,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(ccc(F)c1)c1I, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(nnc(Cl)c1)c1Br,586.276,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M12,50,24,16,10,,32%,M3,Cc1ncc(CO)c(CNC(CN(CC2C(Nc3cncc4ccccc34)=O)Cc(cc3)c2cc3Cl)=O)c1O, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(ncc(Br)n1)c1Cl,586.276,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M13,63,0,36,1,,97%,M4,Cc(ccc1ccccc11)c1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)Nc(cccc1)c1-c1nc(cccc2)c2[nH]1,587.081,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M14,36,31,0,33,amine,0%,M5,Cc1cc(Br)cc(C)c1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O, ,,,,,,,,,,,,,,,,,,,,,,CN(CC1)CCN1c(ccc(NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O)c1)c1F,587.097,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M15,55,36,5,4,,11%,M6,CC(C)c1cccc(C(C)C)c1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)N(CC1)C(c2ccccc2)c2c1cccc2,587.121,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16,69,0,31,0,,100%,M7,CCCc1nn(C)c(C(NC(CN(CC2C(Nc3cncc4ccccc34)=O)Cc(cc3)c2cc3Cl)=O)=O)c1N, ,,,,,,,,,,,,,,,,,,,,,,O=C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)NCc(cc1)cc(C(F)(F)F)c1Cl,587.428,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M17,57,,33,10,,77%,M8,CCc(ccc([N+]([O-])=O)c1)c1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O, ,,,,,,,,,,,,,,,,,,,,,,CCn1c(ccc(NC(CN(CC2C(Nc3cncc4ccccc34)=O)Cc(cc3)c2cc3Cl)=O)c2)c2c2c1cccc2,588.109,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M18,64,0,34,2,,94%,M9,[O-][N+](c1cncc(Br)c1NC(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O)=O, ,,,,,,,,,,,,,,,,,,,,,,Cc(ccc(Cl)c1)c1N(CC1)CCN1C(CN(CC1C(Nc2cncc3ccccc23)=O)Cc(cc2)c1cc2Cl)=O,588.537,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
