ID,SMILES
EN300-09231,CC1(N)CCS(=O)(=O)C1.Cl
EN300-05970,Cc1cc(C)c(-c2csc(N)n2)cc1C
EN300-06908,Cc1cc(SC#N)cc(C)c1N
EN300-77642,COc1cc(CCN)ccc1O.Cl
EN300-06846,CCOc1ccc(Oc2ccc(S(=O)(=O)N(CC)CC)cc2N)cc1
EN300-16062,COc1ccc(C)cc1NC(=O)CN.Cl
EN300-50012,Nc1ccc(C(=O)N2CCCCCC2)cc1
EN300-16627,Nc1c(Cl)cccc1C(F)(F)F
EN300-21065,COc1ccc(NC(C)=O)cc1N
EN300-08646,Cc1sc(N)nc1-c1cccc(Cl)c1
EN300-08647,CCCCCCc1ccc(-c2nc(N)sc2C)cc1
EN300-07036,Cc1cc(N)n(-c2ccccc2C)n1
EN300-07084,CCc1cc(SC#N)cc(CC)c1N
EN300-09269,Nc1cc(Cl)ccc1Sc1ccc(F)cc1
EN300-02448,Cc1cccc(-n2nc(C)cc2N)c1.Cl
EN300-02443,Cc1cc(N)n(-c2ccccc2C(F)(F)F)n1
EN300-02447,Cc1cc(N)n(-c2cccc(Cl)c2)n1
EN300-50544,CCS(=O)(=O)Nc1ccc(N)cc1C
EN300-07723,Nc1nc2ccc(S(N)(=O)=O)cc2s1
EN300-08584,Cc1ccc(I)c(NS(=O)(=O)c2cccc(N)c2)c1
EN300-06012,Cc1ccc(N)cc1S(=O)(=O)Nc1ccccc1F
EN300-50504,NC(CC(F)(F)F)c1ccccc1
EN300-09443,CC(C)CNC(=O)c1ccccc1N
EN300-09064,NCC(c1ccc(Cl)cc1Cl)c1c[nH]c2ccccc12
EN300-02211,Cc1cc(N)n(CCO)n1
EN300-91530,Cc1cccc(N)c1C#N
EN300-08585,Nc1ccc(Cl)c(S(=O)(=O)N2CCCCC2)c1
EN300-09601,Nc1nc(-c2cc(Cl)cc(Cl)c2OC(F)F)cs1
EN300-14139,Cl.NCC1COc2ccccc2C1
EN300-02525,Cc1nc2ccc(N)cc2s1
EN300-15313,Nc1ccccc1SCc1ccsc1
EN300-26640,CCOc1c(N)cc(Cl)cc1Br
EN300-26655,CCN(CC)Cc1csc(N)n1
EN300-26664,NCC(=O)N1CCCC1
EN300-24490,NCc1ccc(NC(=O)C2CC2)cc1
EN300-24197,COc1cc(C2(CN)CCCC2)ccc1OC(F)F
EN300-23950,Nc1nc(CN2CCOCC2)nc2ccccc12
EN300-25570,Nc1ccc2nc(N3CCCC3)sc2c1
EN300-23743,N#CC(C#N)=CC=Cc1cc(C#N)c(N)o1
EN300-25628,Cc1nc(=O)cc(N)[nH]1
EN300-26031,NCc1nnc2n1CCC2
EN300-23782,Nc1nc2ccc(OC(F)(F)F)cc2s1
EN300-26128,Nc1[nH]nc2ncccc12
EN300-24436,NCc1noc(-c2ccccc2)n1
EN300-26123,NCc1cnn(-c2ccccc2)c1
EN300-26441,NCc1cn(Cc2ccccc2)nc1-c1ccccc1
EN300-06473,Cc1ccc(Oc2ccc(Cl)cc2N)cc1.Cl
EN300-25615,CC(N)c1nc2ccccc2n1C(F)F
EN300-25732,NCc1ccc(N2CCOCC2)nc1
EN300-12042,Cc1ccn2c(N)c(-c3ccccc3)nc2c1
EN300-01190,Nc1ccc(C(=O)Nc2cccc(S(N)(=O)=O)c2)cc1
EN300-06495,Cc1ccc(Sc2ccc(N)cc2)c(C)c1.Cl
EN300-11090,CCc1ccc(-c2cc(N)n(-c3ccccc3)n2)cc1
EN300-11093,CCCCc1ccc(-c2cc(N)n(-c3ccccc3)n2)cc1
EN300-13848,CCC(C)c1ccc(C(N)C(C)C)cc1
EN300-26279,CC(=O)Nc1ccc(N)c(C(F)(F)F)c1
EN300-34644,Nc1ccccc1-c1nnc2n1CCCCC2
EN300-62869,CC(N)C1CCCCC1
EN300-51762,Cc1cccc(O)c1N
EN300-02957,CSc1nc(N)cc(O)n1
EN300-26478,Nc1ncc(Cc2ccc(Cl)c(C(F)(F)F)c2)s1
EN300-06727,CCN(CC)S(=O)(=O)c1ccc(Oc2ccc(Cl)cc2Cl)c(N)c1
EN300-25880,Nc1ccc(N2CCNC2=O)cc1
EN300-12903,CS(=O)(=O)c1ccc(F)c(N)c1
EN300-12445,Nc1ccc(Cn2ccnc2)cc1
EN300-10191,Nc1nc(CN2CCCC2)cs1
EN300-14073,CC1CCN(CCCN)CC1
EN300-23981,Cl.NCc1ccccc1CS(=O)(=O)N1CCOCC1
EN300-06638,CCN(CC)S(=O)(=O)c1ccc(Oc2ccc(Cl)cc2)c(N)c1
EN300-20794,Nc1ccc(OC(F)(F)C(F)F)cc1
EN300-13043,Nc1nnc(SCc2cccs2)s1
EN300-10614,CN(C)C(CN)Cc1ccccc1
EN300-15412,CC(=O)NCc1ccc(-c2csc(N)n2)o1
EN300-24225,Cc1nn(-c2ccccc2)c(C)c1N
EN300-28775,CCC(CC)C(CN)N(C)C
EN300-28777,CC(=O)Nc1cc(N)ccc1F
EN300-42881,Cl.NCc1ccccc1[N+](=O)[O-]
EN300-29921,Nc1cc(S(N)(=O)=O)ccc1Cl
EN300-29647,Cl.NCCNS(=O)(=O)c1ccccc1
EN300-29796,Nc1ccc(N2CCc3sccc3C2)nc1
EN300-05867,CCOc1ccc(N)cc1OCC.Cl
EN300-21826,Cc1nc(-c2ccc(CN)cc2)cs1.Cl.Cl
EN300-06191,Cc1ccc(Sc2ccc(N)cc2)cc1C.Cl
EN300-13892,COc1ccc(C(C)N)cc1F
EN300-29601,Cc1ccc(C(=O)NCCN)cc1F
EN300-29789,Cc1cccc(-c2cc(N)n(Cc3ccccc3)n2)c1
EN300-29824,CC(=O)Nc1ccc(N)cc1C
EN300-02829,Cl.Nc1cc(C(F)(F)F)ccc1OCC(F)(F)F
EN300-64983,Nc1ccnn1-c1ccccc1
EN300-02144,CN(C)S(=O)(=O)c1cc(N)ccc1Cl
EN300-28796,Nc1ccc(NC(=O)NC2CC2)cc1
EN300-28814,COCCNC(=O)Nc1ccc(N)cc1
EN300-66004,COc1cc2nc(Cl)nc(N)c2cc1OC
EN300-29389,Nc1nc2cc(C(F)(F)F)ccc2s1
EN300-25903,Nc1ccc(N2CCCC2=O)c(Cl)c1
EN300-84345,Nc1cc(Cl)nc(Cl)n1
EN300-29591,NC(=O)C1(N)CCCCCC1
EN300-25929,CC(N)CCc1ccc(O)cc1
EN300-28222,Nc1ccccc1N1CCCCCC1
EN300-14068,Nc1cc(S(=O)(=O)NCCCN2CCOCC2)ccc1Cl
EN300-25928,COc1cc(N)c(Cl)cc1OC
EN300-29770,Cc1c(C(C)N)cnn1-c1cccc(C(F)(F)F)c1
EN300-61496,Nc1cccc(C(F)(F)F)n1
EN300-49194,N#Cc1ccc(N)nc1
EN300-29780,CC(N)C(O)C(F)(F)F.Cl
EN300-28905,Nc1ccc(-c2nnnn2C2CC2)cc1
EN300-29791,CC(C)(C)c1cc(N)n(Cc2ccccc2)n1
EN300-49617,Nc1ccc(S(=O)(=O)Nc2ccc(F)cc2F)cc1
EN300-36305,Nc1ccc(Br)cc1[N+](=O)[O-]
EN300-51959,CC(C)(C)c1cc(N)[nH]n1
EN300-31226,CC(N)c1ccccc1O.Cl
EN300-27705,CCC(CC)C(CN)N1CCOCC1
EN300-28808,Nc1ccc(C2=CSC3=NCCCN23)cc1
EN300-28909,CC(C)(C)NC(=O)c1ccc(N)cc1
EN300-27211,NCC1CC1
EN300-29225,NCCc1cccnc1
EN300-02110,CN(C)S(=O)(=O)c1cccc(N)c1
EN300-16805,Nc1ccccc1-c1nc2ccccc2[nH]1
EN300-65465,Nc1ncncc1-c1ccc(Cl)cc1
EN300-29664,Nc1ccc(Cl)c(-c2nnc3n2CCCCC3)c1
EN300-25991,Nc1ccc(N2CCOCC2)nc1
EN300-29598,Nc1ccc(-n2cccn2)nc1
EN300-29600,Nc1ccc(-n2nccn2)nc1
EN300-31946,COc1ccc(S(=O)(=O)NCCN)cc1.Cl
EN300-70058,COc1ccc(C(N)CCO)cc1
EN300-28279,Nc1ccc(C(=O)N2CCCC2)cc1
EN300-28548,C=CCNC(=O)Nc1ccc(N)cc1
EN300-29729,CC(C)NC(=O)c1ccccc1N
EN300-29587,Cc1c(N)cccc1C(=O)N1CCc2sccc2C1
EN300-29826,Nc1ccc(COCC(F)(F)F)cc1
EN300-29011,NCc1ccccc1-c1ccc(CN2CCCC2)cc1
EN300-28605,NCC(C1CCOC1)N1CCOCC1
EN300-26166,Nc1cccc(-c2nnnn2C2CC2)c1
EN300-35021,COc1cccc(C(C)N)c1
EN300-27219,NCc1ccc(OCC(F)(F)F)cc1
EN300-28595,Cc1ccc(-n2nc(C)c(N)c2C)cc1
EN300-28600,Nc1ccc(-c2cn3c(n2)CCC3)cc1
EN300-27704,NC(=O)Nc1ccc(N)cc1
EN300-16950,CC1(C)C2CCC1(C)C(N)C2.Cl
EN300-61857,N#Cc1cc(N)ccc1F
EN300-05048,Cl.NC(Cc1ccccc1)c1nc2ccccc2[nH]1
EN300-27574,Cc1ccc(OCC(F)(F)F)c(N)c1
EN300-02323,COc1ccc(NC(=O)c2ccc(N)cc2)cc1
EN300-12446,Nc1nc2cc3c(cc2s1)OCCO3
EN300-29742,Nc1nnc(C2CC2)o1
EN300-29797,COc1ccc(N)cc1NS(C)(=O)=O
EN300-28558,CC(C)c1c(N)c(=O)n(-c2ccccc2)n1C
EN300-27472,CCN(CC)CCOc1ccccc1N
EN300-13244,Cc1ccc(C(N)c2cccs2)cc1
EN300-14821,CC1Oc2ccc(N)cc2NC1=O
EN300-21784,NC(=O)c1cccc(N)c1
EN300-13331,Cc1ccc(-c2noc(CCCCCN)n2)cc1.Cl
EN300-27131,CC(C)(C)c1cc(N)n(C2CCS(=O)(=O)C2)n1
EN300-28234,CC(C)(C)C(=O)Nc1cccc(N)c1
EN300-10998,Nc1nc(-c2ccc3c(c2)CCC3)cs1
EN300-29564,CN1CCN(C(=O)c2ccccc2N)CC1
EN300-27340,Nc1ccc(CS(N)(=O)=O)cc1
EN300-28589,Nc1ncc(Cc2cccc3ccccc23)s1
EN300-15341,COc1ccc(N)cc1Cc1ccccc1.Cl
EN300-15367,NC(=O)Cc1csc(N)n1
EN300-28583,Nc1ncc(Cc2ccc(F)c(F)c2)s1
EN300-23780,Cl.NC1(c2ccccc2)CCC1
EN300-25545,Nc1cccc(C(=O)NCC(F)(F)F)c1
EN300-25626,Cn1ccnc1Sc1ccc(N)cc1
EN300-27491,COc1ccc(N)cc1OC(F)F
EN300-27441,NCc1ccnc(N2CCCCC2)c1
EN300-34819,COc1n[nH]c(N)c1C(N)=O
EN300-02275,CC(=O)Nc1ccc2nc(N)sc2c1
EN300-25374,CN(C)S(=O)(=O)c1ccc(CN)s1.Cl
EN300-74715,NC(c1ccccc1)(c1ccccc1)c1ccccc1
EN300-15329,Cc1oc(N)c(C#N)c1C
EN300-27425,Nc1cccc(C#Cc2ccccn2)c1
EN300-26585,CC(=O)Nc1ccc(N)cc1Cl
EN300-27198,Nc1ccc(S(=O)(=O)Nc2nccc(C(F)(F)F)n2)cc1
EN300-26623,NC1CCN(C(=O)c2ccco2)CC1
EN300-26967,C#Cc1cccc(N)c1
EN300-25790,COc1ccc2cc(CN)ccc2c1
EN300-02318,Nc1ncc(C(O)(C(F)(F)F)C(F)(F)F)s1
EN300-28817,CCS(=O)(=O)N1CCC(N)CC1
EN300-28818,NCC(CO)Cc1ccco1
EN300-28930,Nc1cccc(OC(F)(F)F)c1
EN300-26923,Nc1cnc2ccccc2c1
EN300-02271,Nc1nc2ccc3ccccc3c2s1
EN300-14984,Cc1cc(N)n(C)n1
EN300-24462,Cc1ccc(-c2csc(N)n2)cc1[N+](=O)[O-]
EN300-26801,CS(=O)(=O)Nc1cccc(CN)c1.Cl
EN300-27688,NC1CCCCC1C(F)(F)F
EN300-27611,COc1cc(CN)ccn1
EN300-02210,Cc1cc(N)n(-c2cccc(C(F)(F)F)c2)n1
EN300-02538,Nc1ncc(Cc2ccccc2Cl)s1
EN300-26581,Cl.NC1CCN(C(=O)Nc2ccccc2)CC1
EN300-27304,Cl.NCc1ccc(-c2ccc(O)cc2)cc1
EN300-27140,Cn1ccnc1C(O)c1ccc(N)cc1
EN300-29563,CC1CN(C(=O)c2ccccc2N)CC(C)O1
EN300-08051,CC(N)C12CC3CC(CC(C3)C1)C2.Cl
EN300-26582,CC(=O)Nc1ccc(S(=O)(=O)N2CCC(N)CC2)cc1
EN300-27790,CNC(=O)Nc1ccc(N)cc1
EN300-15063,Cl.NC(CCCc1ccccc1)c1ccccc1
EN300-14375,COc1ccc(C)cc1-c1csc(N)n1
EN300-02187,Nc1ccc(N2CCCC2)c(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c1
EN300-13891,Cl.Nc1cc(C(F)(F)F)ccc1O
EN300-14285,CC(C)COCCCN
EN300-14527,Cc1ccc(C(N)CN2CCOCC2)cc1
EN300-11635,CCOc1ccc(N)cc1OC.Cl
EN300-13110,Nc1nc2cc(S(=O)(=O)N3CCCC3)ccc2o1
EN300-11670,CNS(=O)(=O)c1cc(N)ccc1C
EN300-13795,NCCc1ccc2c(c1)OCO2
EN300-14690,CN(C)CC(N)c1ccccc1
EN300-10927,C=CCn1c(C)cc(-c2csc(N)n2)c1C.Cl
EN300-13360,CCC(C)(C)C1CCC(N)CC1
EN300-12539,Cl.NC1C2CC3CC(C2)CC1C3
EN300-14090,Nc1ccc(S(=O)(=O)NCCCN2CCOCC2)cc1
EN300-14115,CCOc1ccc(N)cc1S(=O)(=O)N(C)C
EN300-11771,CC(C)(C)NS(=O)(=O)c1cccc(N)c1
EN300-13894,Cc1cc(S(=O)(=O)N(C)C)cc(N)c1C
EN300-11873,Nc1nc2nc(-c3cccs3)cc(C(F)(F)F)c2s1
EN300-13849,CC(C)Cc1ccc(C(N)C(C)C)cc1
EN300-08547,CCN(CC)S(=O)(=O)c1ccc(N(C)C)c(N)c1
EN300-09755,CN(C1CCCCC1)S(=O)(=O)c1ccc(N)cc1
EN300-14400,Nc1c2c(nn1-c1ccccc1)CCC2
EN300-13471,CCc1ccc(C(N)C(C)C)cc1
EN300-14637,COc1ccc(OCCN)cc1
EN300-12376,Cc1ccc(C(C)N)o1
EN300-12273,COc1ccc(C(N)c2ccccc2)cc1
EN300-34346,Cc1cc(C)c(CN)c(=O)[nH]1
EN300-08760,CCCc1ccc(-c2nc(N)sc2C)cc1
EN300-13067,COc1ccc(CC(N)c2ccc(OC)cc2)cc1
EN300-83060,Nc1c(F)cc(Br)cc1F
EN300-02148,Cc1ccc(S(=O)(=O)N2CCOCC2)cc1N
EN300-13417,CCn1c(CCCCCN)nnc1SC.I
EN300-12800,NCc1ccc(S(=O)(=O)N2CCOCC2)cc1
EN300-13297,Nc1nc(-c2nc3ccccc3s2)cs1
EN300-11397,CCN1CCN(c2ccc(S(=O)(=O)N(CC)CC)cc2N)CC1
EN300-13174,CCc1ccc(-c2csc(N)n2)s1
EN300-50263,Cl.Cl.NCCn1cnc2ccccc21
EN300-14975,Nc1nc(-c2cccc(F)c2)cs1
EN300-13350,CN(C)c1ccc(CN)cc1
EN300-10657,CN(C)C(CN)c1cccc(F)c1
EN300-10659,CCc1ccc(C(CN)N(C)C)cc1
EN300-13786,NC(c1ccc(F)cc1)c1cccs1
EN300-13923,COc1ccc(Cn2nccc2N)c(OC)c1OC
EN300-13115,Nc1ccnn1Cc1ccsc1
EN300-13945,CN1CCN(S(=O)(=O)c2ccc(N)cc2)CC1
EN300-14296,Nc1ccc2c(c1)NC(=O)CS2
EN300-09390,Cc1ccc(-n2nc(C)cc2N)c(C)c1
EN300-13070,CC(C)CN1CCOC(CN)C1
EN300-34352,Nc1ccc(CN2CCCC2)cc1
EN300-12219,Nc1ccc2nc(N3CCOCC3)sc2c1
EN300-09812,Cc1cc(N2CCN(C)CC2)ccc1N
EN300-35691,NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1
EN300-25479,Cn1cnnc1Sc1ccc(N)cc1
EN300-12449,Cc1ccc(C)c2sc(N)nc12
EN300-13976,CCCc1ccc(C(N)C(C)C)cc1
EN300-13185,CCN(CC)S(=O)(=O)c1ccc(CN)cc1.Cl
EN300-34394,Cc1nc(-c2ccc(N)cc2)cs1
EN300-14079,COc1ccc(C)cc1CCN
EN300-60750,NCCc1nccs1
EN300-33146,Cc1ccc(CN)c(C)c1
EN300-33148,COc1ccc(CN)c(OC)c1OC
EN300-43874,CCOc1ccc(N)cc1Cl
EN300-39115,NCc1ccnc(OC2CCCC2)c1
EN300-11636,Cc1ccc(Cn2nccc2N)o1
EN300-33152,CCC1CCC(N)CC1
EN300-33154,CC(C)(C)C1CCCCC1N
EN300-41596,NCc1ccc(NC(=O)CCCOc2ccccc2)cc1
EN300-22519,CN(C)C(C)(C)CN
EN300-22364,CCN1CCN(S(=O)(=O)c2cccc(N)c2)CC1
EN300-42959,NC1CCC2(CC1)OCCO2
EN300-14519,COc1ccc(-c2nnc(N)[nH]2)cc1OC
EN300-14713,Nc1nnc(-c2ccccc2Br)[nH]1
EN300-44904,NC1CCN(Cc2ccncc2)CC1
EN300-36135,NCc1cccnc1-n1cccn1
EN300-41247,Cc1nccn1-c1cc(CN)ccn1
EN300-07075,COc1ccc(Oc2ccc(Cl)cc2N)cc1
EN300-39146,NCc1ccc(CN2CCCC2=O)cc1
EN300-13871,N#Cc1c(N2CCCC2)n[nH]c1N
EN300-40473,COc1cc(CN)ccc1OCC1CCCO1
EN300-36821,COc1cc(CN)ccc1OCC(F)(F)F
EN300-42986,CCC(=O)Nc1ccc(Cl)c(N)c1
EN300-42398,CNC(=O)c1ccc(Cl)c(N)c1
EN300-33559,Nc1ccc(C(=O)Nc2cccnc2)cc1
EN300-26205,CS(=O)(=O)N1CCC(N)CC1.Cl
EN300-41038,CN1CCN(C(=O)c2ccc(CN)cc2)CC1
EN300-40327,CCN(CC)CCOc1ccc(CN)cc1
EN300-36971,COc1ccc(N)cc1OCC1CCCO1
EN300-36301,COc1ccc(N)cc1OCC(=O)NC1CC1
EN300-40894,Nc1cc(NC(=O)Cn2cccnc2=O)ccc1F
EN300-33165,CC(N)c1cc(Cl)ccc1Cl
EN300-33168,CC(N)CCc1ccc2c(c1)OCO2
EN300-33170,CC(N)c1ccc(C(C)(C)C)cc1
EN300-40442,NCc1ccnc(OCc2ccccc2)c1
EN300-31268,COc1ncccc1CN
EN300-45454,COc1cccc(OC)c1Oc1ccc(CN)cn1
EN300-49758,Cc1cc(C(=O)N2CCC(C)CC2)ccc1N
EN300-33318,Nc1cccc(C(=O)N2CCCC2)c1
EN300-37384,NCc1ccc(CN2CCc3ccccc32)cc1
EN300-41564,CC1CC(C)CN(Cc2ccc(CN)cc2)C1
EN300-42215,CC1CC(C)CN(Cc2ccccc2CN)C1
EN300-26499,Cc1cc(C)nc(Sc2ccc(N)cc2)n1
EN300-13068,CCc1ccc(C(N)c2cccc(F)c2)cc1
EN300-39009,NC(=O)C1CCCN(c2ccc(N)cn2)C1
EN300-32015,Nc1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1
EN300-36583,COc1cc(N)c(C(=O)N2CCCCC2)cc1OC
EN300-40423,CC1CCCN(Cc2ccc(N)cc2)C1
EN300-40879,CN1CCN(Cc2ccc(CN)cc2)CC1
EN300-38937,CN1CCN(Cc2ccccc2CN)CC1
EN300-41041,CC1CCCN(Cc2ccccc2CN)C1
EN300-33585,Cc1cc(C)n(-c2ccccc2N)n1
EN300-35556,NCc1cccc(CN2CCCC2)c1
EN300-32042,NCc1cccc(Cn2ccnc2)c1
EN300-45422,CC(C)NC(=O)c1ccc(Cl)c(N)c1
EN300-44269,CC(C)NC(=O)c1ccc(Cl)cc1N
EN300-42517,CNC(=O)c1ccc(OC)c(N)c1
EN300-42743,Nc1ccc(N2CCOCC2)cc1C(F)(F)F
EN300-49071,CC1CN(c2ccccc2N)CC(C)O1
EN300-43175,CCOCCCNC(=O)c1cccc(N)c1
EN300-36812,CC(C(=O)Nc1cccc(N)c1)n1cccn1
EN300-43601,Nc1cccc(C(=O)N2CCCCC2CCO)c1
EN300-27860,NC(=O)C1CCC(N)CC1
EN300-31895,Nc1cccc(Cl)c1-n1ccnc1
EN300-12017,NC(c1ccccc1)c1ccc(Cl)cc1
EN300-13443,Cc1ccc(OCCN)c(C)c1.Cl
EN300-30702,CNC(=O)Cc1ccc(N)cc1
EN300-36769,CNC(=O)c1cc(OC)c(OC)cc1N
EN300-38873,CCNC(=O)c1ccccc1N
EN300-49802,CCNC(=O)c1ccc(N)c(C)c1
EN300-14539,COc1ccc(-c2noc(CCCCCN)n2)cc1.Cl
EN300-09557,Cc1nonc1N
EN300-49648,Cc1ccc(N)c(OCc2ccccc2)c1
EN300-02194,Nc1cc(S(=O)(=O)Nc2cccc(Cl)c2)ccc1O
EN300-43984,NCc1ccc(NC(=O)CN2CCc3ccccc32)cc1
EN300-42108,Nc1cccc(NC(=O)CCn2ccnc2)c1
EN300-44941,Nc1cccc(Cl)c1-n1cccn1
EN300-33622,NCc1ccnc(-n2cccn2)c1
EN300-30616,Nc1ccc(CN2C(=O)CCC2=O)cc1
EN300-40284,Nc1ccc(NC(=O)c2ccccc2F)cc1C(F)(F)F
EN300-41037,Nc1ccc(NC(=O)C2CCCO2)cc1C(F)(F)F
EN300-42669,Nc1ccc(NC(=O)CN2CCCCCC2)cc1
EN300-43349,NCc1ccc(N2CCCCC2CCO)nc1
EN300-40878,CCN1CCN(Cc2ccc(CN)cc2)CC1
EN300-41110,Nc1ccc(Oc2ccc(F)cc2)nc1
EN300-36953,Nc1cccnc1Oc1ccccc1
EN300-40916,Cc1nccn1-c1ccc(C(F)(F)F)cc1N
EN300-43164,NCc1ccc(Oc2ccc(F)cc2)nc1
EN300-39419,NCc1cccnc1Oc1cccc(F)c1
EN300-45483,Nc1ccc(OCc2ccccc2)nc1
EN300-41019,Nc1ccc(OCC(F)(F)F)nc1
EN300-37457,CCOc1ncccc1N
EN300-41485,COc1ccc(OC(F)F)c(N)c1
EN300-45577,CCOc1cc(C)ccc1N
EN300-10186,Nc1cc(-c2ccc(F)cc2)no1
EN300-31606,Nc1ccc(OCc2cccc(F)c2)c(Cl)c1
EN300-31744,CCN(CC)C(=O)COc1ccc(N)cc1Cl
EN300-31894,NCc1ccnc(N2CCOCC2)c1
EN300-41808,CN1CCN(c2cc(CN)ccn2)CC1
EN300-41700,NCc1ccc(N2CCCCC2)nc1
EN300-49658,CCN(C(=O)Cc1ccc(N)cc1)c1ccccc1
EN300-43213,Cc1cc(C)n(-c2ccc(CN)cn2)n1
EN300-10825,Cl.NC(c1ccccc1)c1c(O)ccc2ccccc12
EN300-12239,Nc1ncc(Cc2c(Cl)cccc2Cl)s1
EN300-41834,Nc1cccc(C(=O)NCc2ccccn2)c1
EN300-25529,Nc1ccc(N2CCCCC2)c2ccncc12
EN300-38968,N#CCc1ccc(Oc2ccc(N)cn2)cc1
EN300-42404,Nc1ccc(Cl)c(C(=O)NCc2ccccc2F)c1
EN300-43265,Nc1ccc(C(=O)NCc2ccccc2F)cc1
EN300-35939,CCCN1CCc2c(sc(N)c2C(N)=O)C1
EN300-39091,Nc1ccc(SC(F)(F)F)cc1
EN300-13141,CC(C)N1CCc2c(sc(N)c2C#N)C1
EN300-14842,Br.Nc1nc(-c2ccc(F)cc2Cl)cs1
EN300-42528,CCCCOc1cccc(CN)c1
EN300-39372,CC(C)Oc1ccccc1N
EN300-39771,NCc1ccc(COCc2ccccc2)cc1
EN300-31770,COCc1ccccc1CN
EN300-32012,CCOCc1ccc(CN)cc1
EN300-33181,CCOc1ccccc1C(C)N
EN300-10539,CC(N)c1ccc(F)cc1F
EN300-12396,CN1CCN(c2ccc(Br)cc2N)CC1
EN300-33187,CC(N)c1cc(F)ccc1F
EN300-49801,CC(N)c1c(Cl)ccc(F)c1Cl
EN300-31754,NCC1CCOC1
EN300-10367,CC1CCN(C(CN)c2cccs2)CC1
EN300-02533,Nc1cc(C(F)(F)F)ccc1-n1cncn1
EN300-29903,CCC(=O)Nc1cccc(N)c1C
EN300-40486,Nc1ccc(Cl)cc1C(=O)N1CCCC1
EN300-31673,Nc1cc(C(=O)Nc2ccccc2)ccc1Cl
EN300-40093,CCCNC(=O)c1cccc(N)c1
EN300-39303,Cc1cccc(COc2ccc(CN)cc2)c1
EN300-13243,NC(c1ccccc1)c1cccs1
EN300-30602,Nc1ccc(F)c(NC(=O)C2CC2)c1
EN300-43837,CN(C)C(=O)COc1cccc(CN)c1
EN300-43453,CN(C)CCOc1cccc(CN)c1
EN300-35759,COCCNC(=O)Cc1ccc(N)cc1
EN300-41557,Nc1ccc(F)c(NC(=O)c2ccsc2)c1
EN300-40491,Cc1occc1C(=O)Nc1cc(N)ccc1F
EN300-37254,Nc1ccc(N2CCNC(=O)C2)nc1
EN300-31747,CN(C)C(=O)COc1ccc(N)cc1
EN300-35913,NC(=O)Cc1ccccc1N
EN300-36276,NC(=O)Cc1ccc(N)cc1
EN300-59606,Cc1ccc(C(N)=O)cc1N
EN300-67512,Nc1ncccc1[N+](=O)[O-]
EN300-15422,Cl.NC1CCSc2ccc(Cl)cc21
EN300-38946,Nc1ccc(N2CCNC(=O)C2)c(Cl)c1
EN300-26838,CC(=O)Nc1ccc(CN)cc1.Cl
EN300-28769,Cl.NCCNC(=O)c1ccco1
EN300-49690,Nc1ccc(C(=O)N2CCOCC2)c(Cl)c1
EN300-37289,CCN(CC)C(=O)c1ccc(N)cc1Cl
EN300-30565,COCC(=O)Nc1ccc(N)cc1
EN300-40970,NCc1cccc(OCc2ccccn2)c1
EN300-34402,CS(=O)(=O)c1cccc(N)c1.Cl
EN300-27322,Cl.NCc1ccc(C(=O)N2CCCC2)cc1
EN300-41112,Nc1ccc(F)c(NS(=O)(=O)c2cccs2)c1
EN300-41758,Nc1ccc(F)c(NS(=O)(=O)Cc2ccccc2)c1
EN300-40178,Nc1cccc(NS(=O)(=O)c2ccccc2)c1
EN300-23694,Cc1cc(N)ccc1N1CCCC1.Cl
EN300-09957,NCC(c1ccco1)N1CCCC1
EN300-12407,Cc1ccc(N)cc1S(N)(=O)=O
EN300-11739,CCCOc1ccc(C(C)N)cc1OCCC
EN300-11958,Nc1nc(-c2ccc3c(c2)-c2ccccc2C3)cs1
EN300-12016,CCCC(N)c1ccccc1
EN300-45475,N#Cc1cc(-c2ccccc2)sc1N
EN300-14701,Cc1cc(C)c(CN)c(=O)[nH]1.Cl
EN300-42140,Cc1ccc(C(=O)NCC(F)(F)F)cc1N
EN300-72159,Nc1ccc(F)cc1O
EN300-56487,CC(C)(N)c1ccccc1
EN300-14389,Cl.Nc1nc2c(s1)CCC2
EN300-11658,COc1ccc(-c2csc(N)n2)c2ccccc12
EN300-06434,CCCn1c(N)cc(=O)n(C)c1=O
EN300-44123,CN(C)CCOc1ccc(N)cc1
EN300-42409,Cc1c(N)cccc1-c1nnco1
EN300-13803,N#Cc1c(N2CCOCC2)n[nH]c1N
EN300-13859,Nc1ncnc2sc3c(c12)CCC3
EN300-11959,NCCc1ccco1
EN300-14923,Cc1ccc(-c2nnc(N)[nH]2)c(C)c1
EN300-33512,CC(C)C(=O)Nc1cccc(N)c1
EN300-52995,Nc1cccc(OCc2ccccc2)c1
EN300-84104,Nc1cc(F)ccc1O
EN300-26168,Nc1ccc(N2CCCS2(=O)=O)cc1
EN300-26834,Cc1ccc(C(O)(CCN)C(F)(F)F)o1
EN300-14077,CCCc1ccc(C(N)c2cccs2)cc1
EN300-39532,NC1CCN(CC2CCCO2)CC1
EN300-41901,Cc1cccc(CN2CCC(N)CC2)c1
EN300-55777,Cc1ccc(N)cc1NS(C)(=O)=O
EN300-14403,COc1ccccc1NC(=O)c1c(C)n[nH]c1N
